ISIN,Strategy Key,Language,Fund Name,Currency,Last Updated Date,Text
LU0109391945,36393,zh-CN,Franklin U.S. Opportunities Fund B(acc)USD,USD,2025-05-04 13:23:06,
LU2761367395,773871,en,FRANKLIN US GOVERNMENT FUND A (RMB) MDIS,RMB,2025-05-04 13:22:36,April 2025
LU2761367395,773871,zh-HK,FRANKLIN US GOVERNMENT FUND A (RMB) MDIS,RMB,2025-05-04 13:22:36,
LU2761367395,773871,zh-CN,FRANKLIN US GOVERNMENT FUND A (RMB) MDIS,RMB,2025-05-04 13:22:36,
IE00B29SXJ89,45790,en,FSSA China Focus Fund Class III (Accumulation) USD,USD,2024-10-07 13:45:55,September 2024
IE00B29SXJ89,45790,zh-HK,FSSA China Focus Fund Class III (Accumulation) USD,USD,2024-10-07 13:45:55,
IE00B29SXJ89,45790,zh-CN,FSSA China Focus Fund Class III (Accumulation) USD,USD,2024-10-07 13:45:55,
IE00BN8TJ790,117401,en,FTGF Brandywine Global Fixed Income Fund Class A AUD Distributing (M) (Hedged) Plus,AUD,2025-05-04 15:38:09,April 2025
IE00BN8TJ790,117401,zh-HK,FTGF Brandywine Global Fixed Income Fund Class A AUD Distributing (M) (Hedged) Plus,AUD,2025-05-04 15:38:09,
IE00BN8TJ790,117401,zh-CN,FTGF Brandywine Global Fixed Income Fund Class A AUD Distributing (M) (Hedged) Plus,AUD,2025-05-04 15:38:09,
IE00B7Z25N71,340821,en,FTGF Brandywine Global Fixed Income Fund Class A Euro Accumulating (Hedged),EUR,2025-05-04 15:38:09,April 2025
IE00B7Z25N71,340821,zh-HK,FTGF Brandywine Global Fixed Income Fund Class A Euro Accumulating (Hedged),EUR,2025-05-04 15:38:09,
IE00B7Z25N71,340821,zh-CN,FTGF Brandywine Global Fixed Income Fund Class A Euro Accumulating (Hedged),EUR,2025-05-04 15:38:09,
IE00B556SN66,20874,en,FTGF Brandywine Global Fixed Income Fund Class A US$ Distributing (M),USD,2025-05-04 15:38:09,April 2025
IE00B556SN66,20874,zh-HK,FTGF Brandywine Global Fixed Income Fund Class A US$ Distributing (M),USD,2025-05-04 15:38:09,
IE00B556SN66,20874,zh-CN,FTGF Brandywine Global Fixed Income Fund Class A US$ Distributing (M),USD,2025-05-04 15:38:09,
IE00BK952G57,340817,en,FTGF Brandywine Global Fixed Income Fund Class A US$ Distributing (M) Plus,USD,2025-05-04 15:38:09,April 2025
IE00BK952G57,340817,zh-HK,FTGF Brandywine Global Fixed Income Fund Class A US$ Distributing (M) Plus,USD,2025-05-04 15:38:09,
IE00BK952G57,340817,zh-CN,FTGF Brandywine Global Fixed Income Fund Class A US$ Distributing (M) Plus,USD,2025-05-04 15:38:09,
IE0033637442,20651,en,FTGF Brandywine Global Fixed Income Fund Class A US$ Distributing (S),USD,2025-05-04 15:38:09,April 2025
IE0033637442,20651,zh-HK,FTGF Brandywine Global Fixed Income Fund Class A US$ Distributing (S),USD,2025-05-04 15:38:09,
IE0033637442,20651,zh-CN,FTGF Brandywine Global Fixed Income Fund Class A US$ Distributing (S),USD,2025-05-04 15:38:09,
IE000IQEE9W5,569427,en,FTGF Brandywine Global Income Optimiser Fund Class A AUD Distributing (M) (Hedged) Plus,AUD,2025-05-04 13:24:03,April 2025
IE000IQEE9W5,569427,zh-HK,FTGF Brandywine Global Income Optimiser Fund Class A AUD Distributing (M) (Hedged) Plus,AUD,2025-05-04 13:24:03,
IE000IQEE9W5,569427,zh-CN,FTGF Brandywine Global Income Optimiser Fund Class A AUD Distributing (M) (Hedged) Plus,AUD,2025-05-04 13:24:03,
IE00BN6Q8645,566727,en,FTGF Brandywine Global Income Optimiser Fund Class A CNH Distributing (M) (Hedged) Plus,CNH,2025-05-04 13:24:03,April 2025
IE00BN6Q8645,566727,zh-HK,FTGF Brandywine Global Income Optimiser Fund Class A CNH Distributing (M) (Hedged) Plus,CNH,2025-05-04 13:24:03,
IE00BN6Q8645,566727,zh-CN,FTGF Brandywine Global Income Optimiser Fund Class A CNH Distributing (M) (Hedged) Plus,CNH,2025-05-04 13:24:03,
IE000J9WOV28,569429,en,FTGF Brandywine Global Income Optimiser Fund Class A EUR Distributing (M) (Hedged) Plus,EUR,2025-05-04 13:24:03,April 2025
IE000J9WOV28,569429,zh-HK,FTGF Brandywine Global Income Optimiser Fund Class A EUR Distributing (M) (Hedged) Plus,EUR,2025-05-04 13:24:03,
IE000J9WOV28,569429,zh-CN,FTGF Brandywine Global Income Optimiser Fund Class A EUR Distributing (M) (Hedged) Plus,EUR,2025-05-04 13:24:03,
IE000G1ER031,569419,en,FTGF Brandywine Global Income Optimiser Fund Class A GBP Distributing (M) (Hedged) Plus,GBP,2025-05-04 13:24:03,April 2025
IE000G1ER031,569419,zh-HK,FTGF Brandywine Global Income Optimiser Fund Class A GBP Distributing (M) (Hedged) Plus,GBP,2025-05-04 13:24:03,
IE000G1ER031,569419,zh-CN,FTGF Brandywine Global Income Optimiser Fund Class A GBP Distributing (M) (Hedged) Plus,GBP,2025-05-04 13:24:03,
IE00BNGJHB11,569423,en,FTGF Brandywine Global Income Optimiser Fund Class A HKD Accumulating,HKD,2025-05-04 13:24:03,April 2025
IE00BNGJHB11,569423,zh-HK,FTGF Brandywine Global Income Optimiser Fund Class A HKD Accumulating,HKD,2025-05-04 13:24:03,
IE00BNGJHB11,569423,zh-CN,FTGF Brandywine Global Income Optimiser Fund Class A HKD Accumulating,HKD,2025-05-04 13:24:03,
IE00BNGJH994,569425,en,FTGF Brandywine Global Income Optimiser Fund Class A HKD Distributing (M) Plus,HKD,2025-05-04 13:24:03,April 2025
IE00BNGJH994,569425,zh-HK,FTGF Brandywine Global Income Optimiser Fund Class A HKD Distributing (M) Plus,HKD,2025-05-04 13:24:03,
IE00BNGJH994,569425,zh-CN,FTGF Brandywine Global Income Optimiser Fund Class A HKD Distributing (M) Plus,HKD,2025-05-04 13:24:03,
IE00BBT3JP45,478470,en,FTGF Brandywine Global Income Optimiser Fund Class A US$ Accumulating,USD,2025-05-04 13:24:03,April 2025
IE00BBT3JP45,478470,zh-HK,FTGF Brandywine Global Income Optimiser Fund Class A US$ Accumulating,USD,2025-05-04 13:24:03,
IE00BBT3JP45,478470,zh-CN,FTGF Brandywine Global Income Optimiser Fund Class A US$ Accumulating,USD,2025-05-04 13:24:03,
IE00BLSP4015,569430,en,FTGF Brandywine Global Income Optimiser Fund Class A USD Distributing (M) Plus,USD,2025-05-04 13:24:03,April 2025
IE00BLSP4015,569430,zh-HK,FTGF Brandywine Global Income Optimiser Fund Class A USD Distributing (M) Plus,USD,2025-05-04 13:24:03,
IE00BLSP4015,569430,zh-CN,FTGF Brandywine Global Income Optimiser Fund Class A USD Distributing (M) Plus,USD,2025-05-04 13:24:03,
IE00BLSP4346,45747,en,FTGF ClearBridge Tactical Dividend Income Fund Class A AUD Distributing (M) (Hedged) Plus,AUD,2025-05-04 13:24:31,April 2025
IE00BLSP4346,45747,zh-HK,FTGF ClearBridge Tactical Dividend Income Fund Class A AUD Distributing (M) (Hedged) Plus,AUD,2025-05-04 13:24:31,
