STRATEGYKEY,TICKERNAME,ISIN,CCY,ACTIVE,LOCALE,DOCDATE,EXTERNALURL
55863,AB - Emerging Markets Multi-Asset Portfolio AD AUD H Inc,LU0683595895,AUD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PQ4E&documenttype=76&market=1447&investmenttype=1&frame=0
55863,AB - Emerging Markets Multi-Asset Portfolio AD AUD H Inc,LU0683595895,AUD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PQ4E&documenttype=76&market=1447&investmenttype=1&frame=0
55864,AB - Emerging Markets Multi-Asset Portfolio AD EUR H Inc,LU0683596356,EUR,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PQ4I&documenttype=76&market=1447&investmenttype=1&frame=0
55864,AB - Emerging Markets Multi-Asset Portfolio AD EUR H Inc,LU0683596356,EUR,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PQ4I&documenttype=76&market=1447&investmenttype=1&frame=0
55866,AB - Emerging Markets Multi-Asset Portfolio AD USD Inc,LU0633140727,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PQ4C&documenttype=76&market=1447&investmenttype=1&frame=0
55866,AB - Emerging Markets Multi-Asset Portfolio AD USD Inc,LU0633140727,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PQ4C&documenttype=76&market=1447&investmenttype=1&frame=0
55910,Allianz Global Investors Fund - Allianz Europe Equity Growth Select AT EUR,LU0920839346,EUR,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PWRH&documenttype=76&market=1447&investmenttype=1&frame=0
55910,Allianz Global Investors Fund - Allianz Europe Equity Growth Select AT EUR,LU0920839346,EUR,true,en,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PWRH&documenttype=76&market=1447&investmenttype=1&frame=0
55911,Allianz Global Investors Fund - Allianz Europe Equity Growth Select A EUR,LU0908554255,EUR,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PWRG&documenttype=76&market=1447&investmenttype=1&frame=0
55911,Allianz Global Investors Fund - Allianz Europe Equity Growth Select A EUR,LU0908554255,EUR,true,en,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PWRG&documenttype=76&market=1447&investmenttype=1&frame=0
23489,Janus Henderson Horizon Global Technology Leaders Fund A2 GBP,LU0572952017,GBP,true,zh_TW,2024-04-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000NAG6&documenttype=76&market=1447&investmenttype=1&frame=0
23489,Janus Henderson Horizon Global Technology Leaders Fund A2 GBP,LU0572952017,GBP,true,zh_TW,2018-09-11 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000NAG6&documenttype=76&market=1444&investmenttype=1&frame=0
23489,Janus Henderson Horizon Global Technology Leaders Fund A2 GBP,LU0572952017,GBP,true,zh_TW,2018-09-11 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000NAG6&documenttype=76&market=1452&investmenttype=1&frame=0
23489,Janus Henderson Horizon Global Technology Leaders Fund A2 GBP,LU0572952017,GBP,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000NAG6&documenttype=76&market=1447&investmenttype=1&frame=0
23489,Janus Henderson Horizon Global Technology Leaders Fund A2 GBP,LU0572952017,GBP,true,en,2018-09-11 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000NAG6&documenttype=76&market=1444&investmenttype=1&frame=0
23489,Janus Henderson Horizon Global Technology Leaders Fund A2 GBP,LU0572952017,GBP,true,en,2018-09-11 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000NAG6&documenttype=76&market=1452&investmenttype=1&frame=0
23500,JPMorgan Multi Income (mth) - GBP (hedged),HK0000122470,GBP,true,zh_TW,2024-07-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000OV2U&documenttype=76&market=1447&investmenttype=1&frame=0
23500,JPMorgan Multi Income (mth) - GBP (hedged),HK0000122470,GBP,true,en,2024-07-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000OV2U&documenttype=76&market=1447&investmenttype=1&frame=0
23501,PIMCO GIS Income Fund E Class USD Income,IE00B8K7V925,USD,true,zh_TW,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000OY3N&documenttype=76&market=1447&investmenttype=1&frame=0
23501,PIMCO GIS Income Fund E Class USD Income,IE00B8K7V925,USD,true,en,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000OY3N&documenttype=76&market=1447&investmenttype=1&frame=0
25711,Fidelity Funds - Global Dividend Fund A-Acc-USD,LU0772969993,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000O74P&documenttype=76&market=1447&investmenttype=1&frame=0
25711,Fidelity Funds - Global Dividend Fund A-Acc-USD,LU0772969993,USD,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000O74P&documenttype=76&market=0&investmenttype=1&frame=0
25711,Fidelity Funds - Global Dividend Fund A-Acc-USD,LU0772969993,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000O74P&documenttype=76&market=1447&investmenttype=1&frame=0
25711,Fidelity Funds - Global Dividend Fund A-Acc-USD,LU0772969993,USD,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000O74P&documenttype=76&market=0&investmenttype=1&frame=0
23851,Schroder Balanced Investment Fund C Accumulation HKD,HK0000213469,HKD,true,zh_TW,2024-03-28 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0HKG05BMJ&documenttype=76&market=1447&investmenttype=1&frame=0
23851,Schroder Balanced Investment Fund C Accumulation HKD,HK0000213469,HKD,true,en,2024-03-28 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0HKG05BMJ&documenttype=76&market=1447&investmenttype=1&frame=0
23936,JPMorgan Investment Funds - Global High Yield Bond Fund A (mth) - USD,LU0356780857,USD,true,zh_TW,2024-04-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0000024ST&documenttype=76&market=1447&investmenttype=1&frame=0
23936,JPMorgan Investment Funds - Global High Yield Bond Fund A (mth) - USD,LU0356780857,USD,true,en,2024-07-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0000024ST&documenttype=76&market=1447&investmenttype=1&frame=0
25776,Franklin U.S. Government Fund B(Mdis)USD,LU0098868937,USD,false,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04N87&documenttype=76&market=1447&investmenttype=1&frame=0
25776,Franklin U.S. Government Fund B(Mdis)USD,LU0098868937,USD,false,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04N87&documenttype=76&market=1447&investmenttype=1&frame=0
25776,Franklin U.S. Government Fund B(Mdis)USD,LU0098868937,USD,false,en,2014-03-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04N87&documenttype=76&market=0&investmenttype=1&frame=0
197268,Allianz Global Investors Fund - Allianz Income and Growth AM H2 JPY,LU1861127170,JPY,true,zh_TW,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0000112W5&documenttype=76&market=1447&investmenttype=1&frame=0
197268,Allianz Global Investors Fund - Allianz Income and Growth AM H2 JPY,LU1861127170,JPY,true,en,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0000112W5&documenttype=76&market=1447&investmenttype=1&frame=0
56330,Amundi Funds - Real Assets Target Income A2 USD (C),LU1883866441,USD,true,zh_TW,2024-04-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000T2BU&documenttype=76&market=1447&investmenttype=1&frame=0
56330,Amundi Funds - Real Assets Target Income A2 USD (C),LU1883866441,USD,true,en,2024-04-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000T2BU&documenttype=76&market=1447&investmenttype=1&frame=0
25790,Invesco Funds - Invesco Pan European Equity Fund C Annual Distribution EUR,LU0267984853,EUR,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000024F&documenttype=76&market=1447&investmenttype=1&frame=0
25790,Invesco Funds - Invesco Pan European Equity Fund C Annual Distribution EUR,LU0267984853,EUR,true,zh_TW,2018-10-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000024F&documenttype=76&market=1444&investmenttype=1&frame=0
25790,Invesco Funds - Invesco Pan European Equity Fund C Annual Distribution EUR,LU0267984853,EUR,true,zh_TW,2018-10-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000024F&documenttype=76&market=1452&investmenttype=1&frame=0
25790,Invesco Funds - Invesco Pan European Equity Fund C Annual Distribution EUR,LU0267984853,EUR,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000024F&documenttype=76&market=1447&investmenttype=1&frame=0
25790,Invesco Funds - Invesco Pan European Equity Fund C Annual Distribution EUR,LU0267984853,EUR,true,en,2018-10-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000024F&documenttype=76&market=1444&investmenttype=1&frame=0
25790,Invesco Funds - Invesco Pan European Equity Fund C Annual Distribution EUR,LU0267984853,EUR,true,en,2018-10-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000024F&documenttype=76&market=1452&investmenttype=1&frame=0
24083,Invesco Funds - Invesco Global Consumer Trends Fund A Accumulation USD,LU0052864419,USD,true,zh_CN,2018-10-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F0GBR04AC1&documenttype=76&market=1447&investmenttype=1&frame=0
24083,Invesco Funds - Invesco Global Consumer Trends Fund A Accumulation USD,LU0052864419,USD,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AC1&documenttype=76&market=1447&investmenttype=1&frame=0
24083,Invesco Funds - Invesco Global Consumer Trends Fund A Accumulation USD,LU0052864419,USD,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AC1&documenttype=76&market=1447&investmenttype=1&frame=0
24112,Fidelity Funds - Emerging Market Debt Fund A-Acc-USD,LU0238205958,USD,true,zh_TW,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR06PCN&documenttype=76&market=1447&investmenttype=1&frame=0
24112,Fidelity Funds - Emerging Market Debt Fund A-Acc-USD,LU0238205958,USD,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR06PCN&documenttype=76&market=0&investmenttype=1&frame=0
24112,Fidelity Funds - Emerging Market Debt Fund A-Acc-USD,LU0238205958,USD,true,en,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR06PCN&documenttype=76&market=1447&investmenttype=1&frame=0
24112,Fidelity Funds - Emerging Market Debt Fund A-Acc-USD,LU0238205958,USD,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR06PCN&documenttype=76&market=0&investmenttype=1&frame=0
197913,Invesco Funds - Invesco Global Consumer Trends Fund A Accumulation HKD,LU1887442140,HKD,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000011HAH&documenttype=76&market=1447&investmenttype=1&frame=0
197913,Invesco Funds - Invesco Global Consumer Trends Fund A Accumulation HKD,LU1887442140,HKD,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000011HAH&documenttype=76&market=1447&investmenttype=1&frame=0
25812,Templeton Global Bond Fund A(acc)HKD,LU0476943880,HKD,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000005PCL&documenttype=76&market=1447&investmenttype=1&frame=0
25812,Templeton Global Bond Fund A(acc)HKD,LU0476943880,HKD,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000005PCL&documenttype=76&market=1447&investmenttype=1&frame=0
198671,UBS (Lux) Equity SICAV - All China (USD) P-acc,LU1807302812,USD,true,zh_TW,2024-08-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010ME5&documenttype=76&market=1447&investmenttype=1&frame=0
198671,UBS (Lux) Equity SICAV - All China (USD) P-acc,LU1807302812,USD,true,en,2024-08-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010ME5&documenttype=76&market=1447&investmenttype=1&frame=0
25814,Fidelity Funds - China Consumer Fund A-Acc-HKD,LU0605514214,HKD,true,zh_TW,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000MAWV&documenttype=76&market=1447&investmenttype=1&frame=0
25814,Fidelity Funds - China Consumer Fund A-Acc-HKD,LU0605514214,HKD,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000MAWV&documenttype=76&market=0&investmenttype=1&frame=0
25814,Fidelity Funds - China Consumer Fund A-Acc-HKD,LU0605514214,HKD,true,en,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000MAWV&documenttype=76&market=1447&investmenttype=1&frame=0
25814,Fidelity Funds - China Consumer Fund A-Acc-HKD,LU0605514214,HKD,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000MAWV&documenttype=76&market=0&investmenttype=1&frame=0
200372,Capital Group New Perspective Fund (LUX) B,LU1295551573,USD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000WDS1&documenttype=76&market=1447&investmenttype=1&frame=0
200372,Capital Group New Perspective Fund (LUX) B,LU1295551573,USD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000WDS1&documenttype=76&market=1447&investmenttype=1&frame=0
24424,Templeton Global Equity Income Fund A(acc)USD,LU0211327993,USD,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR05XBL&documenttype=76&market=1447&investmenttype=1&frame=0
24424,Templeton Global Equity Income Fund A(acc)USD,LU0211327993,USD,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05XBL&documenttype=76&market=1447&investmenttype=1&frame=0
24445,Templeton Global Balanced Fund A(Qdis)USD,LU0052756011,USD,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AR9&documenttype=76&market=1447&investmenttype=1&frame=0
24445,Templeton Global Balanced Fund A(Qdis)USD,LU0052756011,USD,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AR9&documenttype=76&market=1447&investmenttype=1&frame=0
24461,Templeton European Fund A(Ydis)USD,LU0029868097,USD,false,zh_TW,2018-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04N93&documenttype=76&market=1447&investmenttype=1&frame=0
24461,Templeton European Fund A(Ydis)USD,LU0029868097,USD,false,en,2018-04-04 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04N93&documenttype=76&market=1447&investmenttype=1&frame=0
