STRATEGYKEY,TICKERNAME,ISIN,CCY,ACTIVE,LOCALE,DOCDATE,EXTERNALURL,Date from ecura DB,Status as of 21/9/2024,Days since last updated in TTS DB,Days since last updated from PDF File
22905,PIMCO GIS Global Investment Grade Credit Fund E Class USD Income,IE00B2R34T20,USD,True,en,2024-08-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000001V8Z&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Outdated,204.0,22
22905,PIMCO GIS Global Investment Grade Credit Fund E Class USD Income,IE00B2R34T20,USD,True,en,2018-10-09,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000001V8Z&documenttype=76&market=1444&investmenttype=1&frame=0,2024-03-01,date is not updated in fund universe,204.0,2174
22905,PIMCO GIS Global Investment Grade Credit Fund E Class USD Income,IE00B2R34T20,USD,True,en,2018-10-09,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000001V8Z&documenttype=76&market=1452&investmenttype=1&frame=0,2024-03-01,date is not updated in fund universe,204.0,2174
186980,Pictet Strategic Income Fund HP dm AUD,HK0000304821,AUD,True,zh_CN,2024-06-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F00000XP6B&documenttype=76&market=1434&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,112
186980,Pictet Strategic Income Fund HP dm AUD,HK0000304821,AUD,True,zh_TW,2024-07-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000XP6B&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,82
186980,Pictet Strategic Income Fund HP dm AUD,HK0000304821,AUD,True,en,2024-07-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000XP6B&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,82
22997,Schroder International Selection Fund Global Multi-Asset Income A Accumulation GBP Hedged,LU0903425840,GBP,True,zh_CN,2014-12-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F00000PSSM&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3582
22997,Schroder International Selection Fund Global Multi-Asset Income A Accumulation GBP Hedged,LU0903425840,GBP,True,zh_TW,2024-04-03,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PSSM&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,171
22997,Schroder International Selection Fund Global Multi-Asset Income A Accumulation GBP Hedged,LU0903425840,GBP,True,zh_TW,2013-10-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PSSM&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4008
22997,Schroder International Selection Fund Global Multi-Asset Income A Accumulation GBP Hedged,LU0903425840,GBP,True,en,2024-04-03,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PSSM&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,171
22997,Schroder International Selection Fund Global Multi-Asset Income A Accumulation GBP Hedged,LU0903425840,GBP,True,en,2013-10-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PSSM&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4008
52241,Eastspring Investments - Asian Bond Fund - AADM (hedged),LU0795475572,AUD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000OEHC&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52241,Eastspring Investments - Asian Bond Fund - AADM (hedged),LU0795475572,AUD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000OEHC&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52242,Eastspring Investments - Asian Bond Fund - ADQ,LU0304598229,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000000GDG&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52242,Eastspring Investments - Asian Bond Fund - ADQ,LU0304598229,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000000GDG&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52243,Eastspring Investments - Asian Bond Fund - ANDM (hedged),LU0811022366,NZD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000ONIY&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52243,Eastspring Investments - Asian Bond Fund - ANDM (hedged),LU0811022366,NZD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000ONIY&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52245,Eastspring Investments - Japan Dynamic Fund - A,LU0560541111,USD,True,zh_TW,2024-06-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000M7SZ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-06-01,Up to date,112.0,112
52245,Eastspring Investments - Japan Dynamic Fund - A,LU0560541111,USD,True,en,2024-06-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000M7SZ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-06-01,Up to date,112.0,112
22260,Templeton Emerging Markets Fund A(Ydis)USD,LU0029874905,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04N8X&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
22260,Templeton Emerging Markets Fund A(Ydis)USD,LU0029874905,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04N8X&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
22260,Templeton Emerging Markets Fund A(Ydis)USD,LU0029874905,USD,True,en,2014-03-31,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04N8X&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3827
22264,Templeton Global Total Return Fund B(acc)USD,LU0170477102,USD,False,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04HRZ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
22264,Templeton Global Total Return Fund B(acc)USD,LU0170477102,USD,False,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04HRZ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
22262,Templeton Global Bond Fund A(Mdis)AUD-H1,LU0536402570,AUD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000JTUP&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
22262,Templeton Global Bond Fund A(Mdis)AUD-H1,LU0536402570,AUD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000JTUP&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
22263,Templeton Global Income Fund A(Qdis)USD,LU0211326839,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR05XB9&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
22263,Templeton Global Income Fund A(Qdis)USD,LU0211326839,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05XB9&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
22263,Templeton Global Income Fund A(Qdis)USD,LU0211326839,USD,True,en,2014-04-17,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05XB9&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3810
52481,AB - American Income Portfolio AA EUR H Inc,LU1069345509,EUR,True,zh_TW,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000THSC&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52481,AB - American Income Portfolio AA EUR H Inc,LU1069345509,EUR,True,en,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000THSC&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52482,AB - American Income Portfolio AA NZD H Inc,LU1069345418,NZD,True,zh_TW,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000THSA&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52482,AB - American Income Portfolio AA NZD H Inc,LU1069345418,NZD,True,en,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000THSA&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52483,AB - Global High Yield Portfolio AA CAD H Inc,LU1069346069,CAD,True,zh_TW,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000THSJ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52483,AB - Global High Yield Portfolio AA CAD H Inc,LU1069346069,CAD,True,en,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000THSJ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52484,AB - American Income Portfolio AA CAD H Inc,LU1069345251,CAD,True,zh_TW,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000THSD&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52484,AB - American Income Portfolio AA CAD H Inc,LU1069345251,CAD,True,en,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000THSD&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52485,AB - American Income Portfolio AA Inc,LU1069345178,HKD,True,zh_TW,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000SFBZ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52485,AB - American Income Portfolio AA Inc,LU1069345178,HKD,True,en,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000SFBZ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52486,AB - Global High Yield Portfolio AA HKD Inc,LU1069345681,HKD,True,zh_TW,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000TW60&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52486,AB - Global High Yield Portfolio AA HKD Inc,LU1069345681,HKD,True,en,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000TW60&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
52568,BlackRock Global Funds - Systematic Global Equity High Income Fund A8 Hedged CAD,LU1116320497,CAD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UKBV&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52568,BlackRock Global Funds - Systematic Global Equity High Income Fund A8 Hedged CAD,LU1116320497,CAD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UKBV&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52569,BlackRock Global Funds - Systematic Global Equity High Income Fund A6 USD,LU1116320737,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UKBR&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52569,BlackRock Global Funds - Systematic Global Equity High Income Fund A6 USD,LU1116320737,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UKBR&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52570,BlackRock Global Funds - Systematic Global Equity High Income Fund A8 NZD Hedged,LU1116319648,NZD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UKBU&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52570,BlackRock Global Funds - Systematic Global Equity High Income Fund A8 NZD Hedged,LU1116319648,NZD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UKBU&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52571,BlackRock Global Funds - Systematic Global Equity High Income Fund A6 Hedged GBP,LU1116319994,GBP,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UL96&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52571,BlackRock Global Funds - Systematic Global Equity High Income Fund A6 Hedged GBP,LU1116319994,GBP,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UL96&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52572,BlackRock Global Funds - Systematic Global Equity High Income Fund A8 Hedged AUD,LU1116320141,AUD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UKBT&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52572,BlackRock Global Funds - Systematic Global Equity High Income Fund A8 Hedged AUD,LU1116320141,AUD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UKBT&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52573,BlackRock Global Funds - Systematic Global Equity High Income Fund A6 Hedged HKD,LU1116320901,HKD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UKBS&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
52573,BlackRock Global Funds - Systematic Global Equity High Income Fund A6 Hedged HKD,LU1116320901,HKD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UKBS&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
53334,FTGF Franklin MV Asia Pacific ex Japan Equity Growth and Income Fund Class A AUD Distr (M) (Hdg)Plus,IE00BQJZX085,AUD,False,zh_TW,2023-04-28,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UK2K&documenttype=76&market=1447&investmenttype=1&frame=0,2023-04-01,Up to date,539.0,512
53334,FTGF Franklin MV Asia Pacific ex Japan Equity Growth and Income Fund Class A AUD Distr (M) (Hdg)Plus,IE00BQJZX085,AUD,False,en,2023-04-28,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UK2K&documenttype=76&market=1447&investmenttype=1&frame=0,2023-04-01,Up to date,539.0,512
53335,Franklin MV European Equity Growth and Income Fund Class A US$ Distributing (M) (Hedged) Plus,IE00BQJZX424,USD,False,zh_TW,2022-04-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UK2R&documenttype=76&market=1447&investmenttype=1&frame=0,2022-04-01,Up to date,904.0,875
53335,Franklin MV European Equity Growth and Income Fund Class A US$ Distributing (M) (Hedged) Plus,IE00BQJZX424,USD,False,en,2022-04-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UK2R&documenttype=76&market=1447&investmenttype=1&frame=0,2022-04-01,Up to date,904.0,875
53336,FTGF Franklin MV Asia Pacific ex Japan Equity Growth and Income Fund Class A HKD Distributing(M)Plus,IE00BQJZX192,HKD,False,zh_TW,2023-04-28,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UK2L&documenttype=76&market=1447&investmenttype=1&frame=0,2023-04-01,Up to date,539.0,512
53336,FTGF Franklin MV Asia Pacific ex Japan Equity Growth and Income Fund Class A HKD Distributing(M)Plus,IE00BQJZX192,HKD,False,en,2023-04-28,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UK2L&documenttype=76&market=1447&investmenttype=1&frame=0,2023-04-01,Up to date,539.0,512
53337,FTGF Franklin MV Asia Pacific ex Japan Equity Growth and Income Fund Class A US$ Distributing(M)Plus,IE00BQJZWZ67,USD,False,zh_TW,2023-04-28,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UK2M&documenttype=76&market=1447&investmenttype=1&frame=0,2023-04-01,Up to date,539.0,512
53337,FTGF Franklin MV Asia Pacific ex Japan Equity Growth and Income Fund Class A US$ Distributing(M)Plus,IE00BQJZWZ67,USD,False,en,2023-04-28,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UK2M&documenttype=76&market=1447&investmenttype=1&frame=0,2023-04-01,Up to date,539.0,512
53338,Franklin MV European Equity Growth and Income Fund Class A Euro Distributing (M) Plus,IE00BQJZX200,EUR,False,zh_TW,2022-04-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UK2P&documenttype=76&market=1447&investmenttype=1&frame=0,2022-04-01,Up to date,904.0,875
53338,Franklin MV European Equity Growth and Income Fund Class A Euro Distributing (M) Plus,IE00BQJZX200,EUR,False,en,2022-04-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UK2P&documenttype=76&market=1447&investmenttype=1&frame=0,2022-04-01,Up to date,904.0,875
53339,Franklin MV European Equity Growth and Income Fund Class A AUD Distributing (M) (Hedged) Plus,IE00BQJZX531,AUD,False,zh_TW,2022-04-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000UK2O&documenttype=76&market=1447&investmenttype=1&frame=0,2022-04-01,Up to date,904.0,875
53339,Franklin MV European Equity Growth and Income Fund Class A AUD Distributing (M) (Hedged) Plus,IE00BQJZX531,AUD,False,en,2022-04-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000UK2O&documenttype=76&market=1447&investmenttype=1&frame=0,2022-04-01,Up to date,904.0,875
53340,Fidelity Funds - Asian Bond Fund A-MINCOME(G)-USD,LU1371569200,USD,True,zh_TW,2024-08-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000WYQU&documenttype=76&market=1447&investmenttype=1&frame=0,2024-06-01,Outdated,112.0,22
53340,Fidelity Funds - Asian Bond Fund A-MINCOME(G)-USD,LU1371569200,USD,True,zh_TW,2017-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000WYQU&documenttype=76&market=0&investmenttype=1&frame=0,2024-06-01,date is not updated in fund universe,112.0,2608
53340,Fidelity Funds - Asian Bond Fund A-MINCOME(G)-USD,LU1371569200,USD,True,en,2024-08-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000WYQU&documenttype=76&market=1447&investmenttype=1&frame=0,2024-06-01,Outdated,112.0,22
53340,Fidelity Funds - Asian Bond Fund A-MINCOME(G)-USD,LU1371569200,USD,True,en,2017-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000WYQU&documenttype=76&market=0&investmenttype=1&frame=0,2024-06-01,date is not updated in fund universe,112.0,2608
53351,Fidelity Funds - Asian Bond Fund A-MINCOME(G)-HKD,LU1371569465,HKD,True,zh_TW,2024-08-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000WYQT&documenttype=76&market=1447&investmenttype=1&frame=0,2024-06-01,Outdated,112.0,22
53351,Fidelity Funds - Asian Bond Fund A-MINCOME(G)-HKD,LU1371569465,HKD,True,zh_TW,2017-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000WYQT&documenttype=76&market=0&investmenttype=1&frame=0,2024-06-01,date is not updated in fund universe,112.0,2608
53351,Fidelity Funds - Asian Bond Fund A-MINCOME(G)-HKD,LU1371569465,HKD,True,en,2024-08-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000WYQT&documenttype=76&market=1447&investmenttype=1&frame=0,2024-06-01,Outdated,112.0,22
53351,Fidelity Funds - Asian Bond Fund A-MINCOME(G)-HKD,LU1371569465,HKD,True,en,2017-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000WYQT&documenttype=76&market=0&investmenttype=1&frame=0,2024-06-01,date is not updated in fund universe,112.0,2608
23372,Fidelity Funds - Nordic Fund A-DIST-SEK,LU0048588080,SEK,True,zh_TW,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04D1I&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
23372,Fidelity Funds - Nordic Fund A-DIST-SEK,LU0048588080,SEK,True,zh_TW,2017-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04D1I&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2608
23372,Fidelity Funds - Nordic Fund A-DIST-SEK,LU0048588080,SEK,True,en,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04D1I&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
23372,Fidelity Funds - Nordic Fund A-DIST-SEK,LU0048588080,SEK,True,en,2017-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04D1I&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2608
55861,AB - Emerging Markets Multi-Asset Portfolio A AUD H Acc,LU0683595465,AUD,True,zh_TW,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000QAHW&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
55861,AB - Emerging Markets Multi-Asset Portfolio A AUD H Acc,LU0683595465,AUD,True,en,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000QAHW&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
55863,AB - Emerging Markets Multi-Asset Portfolio AD AUD H Inc,LU0683595895,AUD,True,zh_TW,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PQ4E&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
55863,AB - Emerging Markets Multi-Asset Portfolio AD AUD H Inc,LU0683595895,AUD,True,en,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PQ4E&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
55864,AB - Emerging Markets Multi-Asset Portfolio AD EUR H Inc,LU0683596356,EUR,True,zh_TW,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PQ4I&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
55864,AB - Emerging Markets Multi-Asset Portfolio AD EUR H Inc,LU0683596356,EUR,True,en,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PQ4I&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
55866,AB - Emerging Markets Multi-Asset Portfolio AD USD Inc,LU0633140727,USD,True,zh_TW,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PQ4C&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
55866,AB - Emerging Markets Multi-Asset Portfolio AD USD Inc,LU0633140727,USD,True,en,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PQ4C&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
